"filename", "language", "PHP", "MS SQL", "Diff", "JavaScript", "CSS", "HTML", "SVG", "Markdown", "JSON with Comments", "comment", "blank", "total"
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\flot\plugins\jquery.flot.selection.js", "JavaScript", 0, 0, 0, 341, 0, 0, 0, 0, 0, 110, 77, 528
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\flot\plugins\jquery.flot.stack.js", "JavaScript", 0, 0, 0, 141, 0, 0, 0, 0, 0, 47, 33, 221
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\flot\plugins\jquery.flot.symbol.js", "JavaScript", 0, 0, 0, 72, 0, 0, 0, 0, 0, 21, 6, 99
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\flot\plugins\jquery.flot.threshold.js", "JavaScript", 0, 0, 0, 80, 0, 0, 0, 0, 0, 45, 19, 144
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\flot\plugins\jquery.flot.time.js", "JavaScript", 0, 0, 0, 458, 0, 0, 0, 0, 0, 49, 81, 588
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\flot\plugins\jquery.flot.touch.js", "JavaScript", 0, 0, 0, 273, 0, 0, 0, 0, 0, 1, 47, 321
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\flot\plugins\jquery.flot.touchNavigate.js", "JavaScript", 0, 0, 0, 305, 0, 0, 0, 0, 0, 5, 51, 361
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\flot\plugins\jquery.flot.uiConstants.js", "JavaScript", 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 1, 11
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fontawesome-free\css\all.css", "CSS", 0, 0, 0, 0, 3110, 0, 0, 0, 0, 6, 1501, 4617
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fontawesome-free\css\all.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 4, 0, 5
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fontawesome-free\css\brands.css", "CSS", 0, 0, 0, 0, 10, 0, 0, 0, 0, 4, 2, 16
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fontawesome-free\css\brands.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 4, 0, 5
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fontawesome-free\css\fontawesome.css", "CSS", 0, 0, 0, 0, 3079, 0, 0, 0, 0, 6, 1498, 4583
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fontawesome-free\css\fontawesome.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 4, 0, 5
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fontawesome-free\css\regular.css", "CSS", 0, 0, 0, 0, 10, 0, 0, 0, 0, 4, 2, 16
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fontawesome-free\css\regular.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 4, 0, 5
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fontawesome-free\css\solid.css", "CSS", 0, 0, 0, 0, 11, 0, 0, 0, 0, 4, 2, 17
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fontawesome-free\css\solid.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 4, 0, 5
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fontawesome-free\css\svg-with-js.css", "CSS", 0, 0, 0, 0, 312, 0, 0, 0, 0, 4, 56, 372
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fontawesome-free\css\svg-with-js.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 4, 0, 5
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fontawesome-free\css\v4-shims.css", "CSS", 0, 0, 0, 0, 1556, 0, 0, 0, 0, 4, 613, 2173
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fontawesome-free\css\v4-shims.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 4, 0, 5
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fontawesome-free\webfonts\fa-brands-400.svg", "SVG", 0, 0, 0, 0, 0, 0, 3717, 0, 0, 0, 1, 3718
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fontawesome-free\webfonts\fa-regular-400.svg", "SVG", 0, 0, 0, 0, 0, 0, 801, 0, 0, 0, 1, 802
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fontawesome-free\webfonts\fa-solid-900.svg", "SVG", 0, 0, 0, 0, 0, 0, 5034, 0, 0, 0, 1, 5035
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fullcalendar\locales-all.js", "JavaScript", 0, 0, 0, 1703, 0, 0, 0, 0, 0, 6, 85, 1794
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fullcalendar\locales-all.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fullcalendar\locales\af.js", "JavaScript", 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 4, 28
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fullcalendar\locales\ar-dz.js", "JavaScript", 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 4, 29
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fullcalendar\locales\ar-kw.js", "JavaScript", 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 4, 29
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fullcalendar\locales\ar-ly.js", "JavaScript", 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 4, 29
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fullcalendar\locales\ar-ma.js", "JavaScript", 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 4, 29
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fullcalendar\locales\ar-sa.js", "JavaScript", 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 4, 29
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fullcalendar\locales\ar-tn.js", "JavaScript", 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 4, 29
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fullcalendar\locales\ar.js", "JavaScript", 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 4, 29
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fullcalendar\locales\az.js", "JavaScript", 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 4, 30
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fullcalendar\locales\bg.js", "JavaScript", 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 4, 29
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fullcalendar\locales\bn.js", "JavaScript", 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 4, 30
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fullcalendar\locales\bs.js", "JavaScript", 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 4, 30
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fullcalendar\locales\ca.js", "JavaScript", 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 4, 28
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fullcalendar\locales\cs.js", "JavaScript", 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 4, 30
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fullcalendar\locales\cy.js", "JavaScript", 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 4, 29
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fullcalendar\locales\da.js", "JavaScript", 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 4, 28
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fullcalendar\locales\de-at.js", "JavaScript", 0, 0, 0, 59, 0, 0, 0, 0, 0, 2, 5, 66
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fullcalendar\locales\de.js", "JavaScript", 0, 0, 0, 59, 0, 0, 0, 0, 0, 2, 5, 66
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fullcalendar\locales\el.js", "JavaScript", 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 4, 28
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fullcalendar\locales\en-au.js", "JavaScript", 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 4, 25
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fullcalendar\locales\en-gb.js", "JavaScript", 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 4, 25
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fullcalendar\locales\en-nz.js", "JavaScript", 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 4, 25
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fullcalendar\locales\eo.js", "JavaScript", 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 4, 28
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fullcalendar\locales\es-us.js", "JavaScript", 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 4, 28
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fullcalendar\locales\es.js", "JavaScript", 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 4, 47
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fullcalendar\locales\et.js", "JavaScript", 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 4, 30
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fullcalendar\locales\eu.js", "JavaScript", 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 4, 28
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fullcalendar\locales\fa.js", "JavaScript", 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 4, 31
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fullcalendar\locales\fi.js", "JavaScript", 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 4, 28
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fullcalendar\locales\fr-ca.js", "JavaScript", 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 4, 25
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fullcalendar\locales\fr-ch.js", "JavaScript", 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 4, 29
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fullcalendar\locales\fr.js", "JavaScript", 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 4, 29
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fullcalendar\locales\gl.js", "JavaScript", 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 4, 28
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fullcalendar\locales\he.js", "JavaScript", 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 4, 25
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fullcalendar\locales\hi.js", "JavaScript", 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 4, 30
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fullcalendar\locales\hr.js", "JavaScript", 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 4, 30
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fullcalendar\locales\hu.js", "JavaScript", 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 4, 28
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fullcalendar\locales\hy-am.js", "JavaScript", 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 4, 30
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fullcalendar\locales\id.js", "JavaScript", 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 4, 28
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fullcalendar\locales\is.js", "JavaScript", 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 4, 28
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fullcalendar\locales\it.js", "JavaScript", 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 4, 30
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fullcalendar\locales\ja.js", "JavaScript", 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 4, 26
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fullcalendar\locales\ka.js", "JavaScript", 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 4, 30
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fullcalendar\locales\kk.js", "JavaScript", 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 4, 30
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fullcalendar\locales\km.js", "JavaScript", 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 4, 29
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fullcalendar\locales\ko.js", "JavaScript", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 4, 24
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fullcalendar\locales\ku.js", "JavaScript", 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 4, 29
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fullcalendar\locales\lb.js", "JavaScript", 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 4, 28
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fullcalendar\locales\lt.js", "JavaScript", 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 4, 28
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fullcalendar\locales\lv.js", "JavaScript", 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 4, 30
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fullcalendar\locales\mk.js", "JavaScript", 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 4, 26
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fullcalendar\locales\ms.js", "JavaScript", 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 4, 30
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fullcalendar\locales\nb.js", "JavaScript", 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 4, 39
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fullcalendar\locales\ne.js", "JavaScript", 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 4, 28
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fullcalendar\locales\nl.js", "JavaScript", 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 4, 28
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fullcalendar\locales\nn.js", "JavaScript", 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 4, 28
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fullcalendar\locales\pl.js", "JavaScript", 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 4, 28
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fullcalendar\locales\pt-br.js", "JavaScript", 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 4, 26
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fullcalendar\locales\pt.js", "JavaScript", 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 4, 28
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fullcalendar\locales\ro.js", "JavaScript", 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 4, 30
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fullcalendar\locales\ru.js", "JavaScript", 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 4, 30
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fullcalendar\locales\si-lk.js", "JavaScript", 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 4, 28
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fullcalendar\locales\sk.js", "JavaScript", 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 4, 30
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fullcalendar\locales\sl.js", "JavaScript", 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 4, 28
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fullcalendar\locales\sm.js", "JavaScript", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 4, 24
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fullcalendar\locales\sq.js", "JavaScript", 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 4, 30
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fullcalendar\locales\sr-cyrl.js", "JavaScript", 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 4, 30
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fullcalendar\locales\sr.js", "JavaScript", 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 4, 30
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fullcalendar\locales\sv.js", "JavaScript", 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 4, 48
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fullcalendar\locales\ta-in.js", "JavaScript", 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 4, 30
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fullcalendar\locales\th.js", "JavaScript", 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 4, 31
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fullcalendar\locales\tr.js", "JavaScript", 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 4, 28
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fullcalendar\locales\ug.js", "JavaScript", 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 4, 18
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fullcalendar\locales\uk.js", "JavaScript", 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 4, 30
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fullcalendar\locales\uz.js", "JavaScript", 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 4, 22
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fullcalendar\locales\vi.js", "JavaScript", 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 4, 30
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fullcalendar\locales\zh-cn.js", "JavaScript", 0, 0, 0, 26, 0, 0, 0, 0, 0, 1, 4, 31
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fullcalendar\locales\zh-tw.js", "JavaScript", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 4, 24
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fullcalendar\main.css", "CSS", 0, 0, 0, 0, 1232, 0, 0, 0, 0, 103, 133, 1468
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fullcalendar\main.js", "JavaScript", 0, 0, 0, 13838, 0, 0, 0, 0, 0, 905, 217, 14960
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fullcalendar\main.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\fullcalendar\main.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 5, 0, 6
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\icheck-bootstrap\icheck-bootstrap.css", "CSS", 0, 0, 0, 0, 321, 0, 0, 0, 0, 5, 65, 391
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\icheck-bootstrap\icheck-bootstrap.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 4, 0, 5
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\inputmask\inputmask.es6.js", "JavaScript", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 5
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\inputmask\inputmask.js", "JavaScript", 0, 0, 0, 2997, 0, 0, 0, 0, 0, 7, 27, 3031
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\inputmask\inputmask.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 7, 0, 8
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\inputmask\jquery.inputmask.js", "JavaScript", 0, 0, 0, 2943, 0, 0, 0, 0, 0, 7, 35, 2985
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\inputmask\jquery.inputmask.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 7, 0, 8
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\ion-rangeslider\License.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 5, 10
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\ion-rangeslider\css\ion.rangeSlider.css", "CSS", 0, 0, 0, 0, 670, 0, 0, 0, 0, 5, 1, 676
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\ion-rangeslider\css\ion.rangeSlider.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\ion-rangeslider\js\ion.rangeSlider.js", "JavaScript", 0, 0, 0, 1741, 0, 0, 0, 0, 0, 214, 495, 2450
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\ion-rangeslider\js\ion.rangeSlider.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 2
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\jquery-knob\jquery.knob.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\jquery-mapael\jquery.mapael.js", "JavaScript", 0, 0, 0, 1781, 0, 0, 0, 0, 0, 680, 321, 2782
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\jquery-mapael\jquery.mapael.min.js", "JavaScript", 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\jquery-mapael\maps\france_departments.js", "JavaScript", 0, 0, 0, 144, 0, 0, 0, 0, 0, 18, 6, 168
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\jquery-mapael\maps\france_departments.min.js", "JavaScript", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 5
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\jquery-mapael\maps\usa_states.js", "JavaScript", 0, 0, 0, 128, 0, 0, 0, 0, 0, 15, 9, 152
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\jquery-mapael\maps\usa_states.min.js", "JavaScript", 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\jquery-mapael\maps\world_countries.js", "JavaScript", 0, 0, 0, 209, 0, 0, 0, 0, 0, 19, 5, 233
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\jquery-mapael\maps\world_countries.min.js", "JavaScript", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 6
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\jquery-mapael\maps\world_countries_mercator.js", "JavaScript", 0, 0, 0, 221, 0, 0, 0, 0, 0, 59, 9, 289
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\jquery-mapael\maps\world_countries_mercator.min.js", "JavaScript", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 4
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\jquery-mapael\maps\world_countries_miller.js", "JavaScript", 0, 0, 0, 258, 0, 0, 0, 0, 0, 59, 9, 326
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\jquery-mapael\maps\world_countries_miller.min.js", "JavaScript", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 3
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\jquery-mousewheel\jquery.mousewheel.js", "JavaScript", 0, 0, 0, 145, 0, 0, 0, 0, 0, 44, 33, 222
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\jquery-ui\jquery-ui.css", "CSS", 0, 0, 0, 0, 1224, 0, 0, 0, 0, 49, 43, 1316
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\jquery-ui\jquery-ui.js", "JavaScript", 0, 0, 0, 13856, 0, 0, 0, 0, 0, 2104, 3086, 19046
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\jquery-ui\jquery-ui.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 5, 1, 7
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\jquery-ui\jquery-ui.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 4, 1, 6
